estacao=CEPAGRI (9001125)
municipio=Campinas (3509502)
latitude=-22,8156
longitude=-47,0578
altitude=660,0m 

* variaveis calculadas pelo sistema 

data ; tMin ; tMin Estimada ; tMed ; tMed Estimada ; tMax ; tMax Estimada ; precipitacao ; precipitacao Estimada ; estiagem* ; estiagemAgricola* ; urMin ; urMin Estimada ; urMax ; urMax Estimada ; evapotranspiracaoPotencial ; radiacaoSolar ; velocidadeVento ; direcaoVento ; horarioVento ; pontoOrvalhoMinimo ; pontoOrvalhoMaximo ; pressaoAtmMinima ; pressaoAtmMaxima ; evapotranspiracaoReal* ; disponibilidadeAguaSolo*
11/01/2012;19,27;não;22,26;não;25,24;não;24,64;não;0;0;62,19;não;81,9;não;2,43;;;;;;;;;2,43;100,0
10/01/2012;17,82;não;20,63;não;23,43;não;73,9;não;0;0;69,45;não;84,9;não;2,02;;;;;;;;;2,02;100,0
09/01/2012;19,63;não;25,3;não;30,97;não;0,25;não;1;2;39,9;não;76,8;não;4,74;;;;;;;;;4,31;88,48
08/01/2012;18,98;não;25,4;não;31,82;não;9,4;não;0;1;36,5;não;82,0;não;4,86;;;;;;;;;4,86;92,54
07/01/2012;19,51;não;25,99;não;32,47;não;11,43;não;0;0;35,53;não;83,6;não;5,0;;;;;;;;;5,0;88,0
06/01/2012;19,67;não;25,81;não;31,94;não;0,0;não;4;4;40,76;não;74,8;não;4,83;;;;;;;;;4,04;81,57
05/01/2012;19,71;não;26,25;não;32,78;não;0,0;não;3;3;32,86;não;64,74;não;5,07;;;;;;;;;4,45;85,61
04/01/2012;18,01;não;25,8;não;33,59;não;0,0;não;2;2;28,73;não;76,9;não;5,43;;;;;;;;;5,02;90,06
03/01/2012;16,9;não;24,31;não;31,72;não;0,0;não;1;1;35,21;não;74,3;não;5,04;;;;;;;;;4,92;95,08
02/01/2012;17,35;não;23,68;não;30,0;não;11,94;não;0;0;42,23;não;86,4;não;4,66;;;;;;;;;4,66;100,0
01/01/2012;19,8;não;22,33;não;24,85;não;24,38;não;0;0;69,32;não;90,4;não;2,26;;;;;;;;;2,26;94,63
31/12/2011;20,31;não;24,51;não;28,71;não;25,15;não;0;0;55,02;não;86,3;não;3,62;;;;;;;;;3,62;72,51
30/12/2011;17,2;não;24,79;não;32,37;não;0,0;não;1;15;41,67;não;82,5;não;5,19;;;;;;;;;2,72;50,98
29/12/2011;19,41;não;23,73;não;28,05;não;5,59;não;0;14;50,13;não;75,4;não;3,48;;;;;;;;;3,48;53,7
28/12/2011;19,08;não;26,47;não;33,85;não;0,0;não;9;13;35,48;não;78,0;não;5,41;;;;;;;;;2,86;51,59
27/12/2011;19,12;não;25,14;não;31,15;não;0,0;não;8;12;41,0;não;77,1;não;4,63;;;;;;;;;2,59;54,45
26/12/2011;21,19;não;24,81;não;28,43;não;0,0;não;7;11;50,34;não;73,8;não;3,39;;;;;;;;;1,96;57,04
25/12/2011;21,95;não;27,49;não;33,03;não;0,0;não;6;10;40,22;não;76,7;não;4,93;;;;;;;;;2,98;59,0
24/12/2011;20,27;não;27,52;não;34,77;não;0,0;não;5;9;31,88;não;84,3;não;5,53;;;;;;;;;3,53;61,98
23/12/2011;19,5;não;27,02;não;34,53;não;0,0;não;4;8;32,95;não;80,7;não;5,54;;;;;;;;;3,73;65,51
22/12/2011;19,12;não;26,84;não;34,55;não;0,0;não;3;7;29,62;não;82,5;não;5,57;;;;;;;;;3,97;69,24
21/12/2011;18,04;não;26,44;não;34,83;não;0,0;não;2;6;23,61;não;77,2;não;5,7;;;;;;;;;4,29;73,21
20/12/2011;18,58;não;24,86;não;31,13;não;0,0;não;1;5;46,99;não;78,0;não;4,68;;;;;;;;;3,71;77,5
19/12/2011;18,65;não;25,73;não;32,81;não;7,37;não;0;4;27,61;não;89,7;não;5,18;;;;;;;;;5,18;81,21
18/12/2011;18,04;não;24,93;não;31,81;não;0,0;não;3;3;39,77;não;79,2;não;4,95;;;;;;;;;4,01;79,02
17/12/2011;18,19;não;25,55;não;32,91;não;0,0;não;2;2;30,05;não;84,2;não;5,25;;;;;;;;;4,47;83,03
16/12/2011;19,5;não;25,5;não;31,49;não;0,25;não;1;1;28,18;não;90,0;não;4,7;;;;;;;;;4,23;87,5
15/12/2011;19,94;não;24,56;não;29,17;não;13,72;não;0;0;53,54;não;85,6;não;3,88;;;;;;;;;3,88;91,48
14/12/2011;20,44;não;25,75;não;31,06;não;0,25;não;4;4;46,1;não;79,8;não;4,68;;;;;;;;;3,95;81,64
13/12/2011;18,97;não;26,67;não;34,36;não;0,0;não;3;3;30,9;não;76,1;não;5,54;;;;;;;;;4,86;85,34
12/12/2011;15,26;não;24,1;não;32,94;não;0,0;não;2;2;30,03;não;86,2;não;5,5;;;;;;;;;5,1;90,2
11/12/2011;15,58;não;23,05;não;30,52;não;0,0;não;1;1;36,48;não;86,9;não;4,81;;;;;;;;;4,7;95,3
10/12/2011;19,35;não;23,43;não;27,51;não;33,27;não;0;0;50,82;não;90,0;não;3,26;;;;;;;;;3,26;100,0
09/12/2011;20,34;não;23,38;não;26,42;não;54,86;não;0;0;65,16;não;88,9;não;2,73;;;;;;;;;2,73;100,0
08/12/2011;20,76;não;24,98;não;29,2;não;3,3;não;0;1;54,74;não;86,2;não;3,76;;;;;;;;;3,75;97,66
07/12/2011;20,27;não;25,99;não;31,71;não;19,56;não;0;0;44,61;não;87,8;não;4,69;;;;;;;;;4,69;98,11
06/12/2011;19,81;não;26,4;não;32,99;não;1,78;não;0;4;42,43;não;78,9;não;5,12;;;;;;;;;4,6;83,24
05/12/2011;19,19;não;26,24;não;33,29;não;0,0;não;3;3;38,0;não;81,3;não;5,26;;;;;;;;;4,65;86,06
04/12/2011;18,03;não;25,02;não;32,0;não;0,0;não;2;2;37,25;não;79,6;não;5,01;;;;;;;;;4,66;90,71
03/12/2011;16,64;não;23,65;não;30,65;não;0,0;não;1;1;37,78;não;75,5;não;4,74;;;;;;;;;4,63;95,37
02/12/2011;18,41;não;23,0;não;27,59;não;45,47;não;0;0;50,84;não;87,2;não;3,4;;;;;;;;;3,4;100,0
01/12/2011;18,25;não;24,27;não;30,29;não;16,76;não;0;0;50,07;não;86,4;não;4,63;;;;;;;;;4,63;100,0
30/11/2011;19,78;não;25,21;não;30,63;não;13,21;não;0;0;45,1;não;85,5;não;4,54;;;;;;;;;4,54;100,0
29/11/2011;18,65;não;25,33;não;32,01;não;34,29;não;0;0;37,42;não;83,2;não;4,95;;;;;;;;;4,95;100,0
28/11/2011;18,9;não;24,78;não;30,65;não;0,25;não;1;1;42,95;não;81,9;não;4,69;;;;;;;;;4,59;95,66
27/11/2011;18,18;não;24,62;não;31,06;não;34,8;não;0;0;36,6;não;87,0;não;4,71;;;;;;;;;4,71;100,0
26/11/2011;20,43;não;26,81;não;33,19;não;0,0;não;3;3;35,75;não;64,6;não;5,12;;;;;;;;;3,93;74,76
25/11/2011;17,35;não;25,54;não;33,72;não;0,0;não;2;2;24,63;não;69,6;não;5,51;;;;;;;;;4,45;78,69
24/11/2011;14,96;não;23,05;não;31,13;não;0,0;não;1;1;25,15;não;81,9;não;5,05;;;;;;;;;4,31;83,14
23/11/2011;17,11;não;23,22;não;29,32;não;13,72;não;0;0;40,11;não;90,0;não;4,31;;;;;;;;;4,31;87,45
22/11/2011;21,41;não;23,21;não;25,01;não;0,0;não;6;6;65,88;não;74,0;não;2,12;;;;;;;;;1,68;78,04
21/11/2011;17,04;não;24,55;não;32,05;não;0,0;não;5;5;37,7;não;80,4;não;5,12;;;;;;;;;4,18;79,72
20/11/2011;15,95;não;23,78;não;31,61;não;0,0;não;4;4;31,23;não;77,0;não;5,1;;;;;;;;;4,39;83,9
19/11/2011;15,57;não;22,02;não;28,46;não;0,0;não;3;3;43,16;não;74,7;não;4,14;;;;;;;;;3,74;88,29
18/11/2011;14,02;não;21,2;não;28,37;não;0,0;não;2;2;37,77;não;79,5;não;4,33;;;;;;;;;4,07;92,03
17/11/2011;14,17;não;20,92;não;27,67;não;0,0;não;1;1;39,51;não;79,1;não;3,98;;;;;;;;;3,9;96,1
16/11/2011;17,71;não;21,68;não;25,65;não;55,88;não;0;0;53,17;não;88,5;não;2,71;;;;;;;;;2,71;100,0
15/11/2011;18,88;não;21,68;não;24,47;não;21,08;não;0;0;63,8;não;88,7;não;2,19;;;;;;;;;2,19;95,25
14/11/2011;19,03;não;21,35;não;23,66;não;21,59;não;0;0;71,8;não;85,0;não;1,93;;;;;;;;;1,93;76,36
13/11/2011;19,51;não;25,33;não;31,14;não;0,0;não;1;14;41,04;não;75,3;não;4,59;;;;;;;;;2,66;56,7
12/11/2011;20,35;não;26,73;não;33,1;não;7,37;não;0;13;35,63;não;74,6;não;5,1;;;;;;;;;5,1;59,36
11/11/2011;21,64;não;27,72;não;33,8;não;0,0;não;3;12;31,62;não;69,09;não;5,18;;;;;;;;;3,03;57,09
10/11/2011;21,65;não;27,57;não;33,49;não;0,0;não;2;11;30,08;não;68,37;não;5,09;;;;;;;;;3,14;60,12
09/11/2011;17,36;não;25,32;não;33,27;não;0,25;não;1;10;29,08;não;77,2;não;5,41;;;;;;;;;3,6;63,26
08/11/2011;15,41;não;23,7;não;31,99;não;7,37;não;0;9;21,72;não;84,7;não;5,25;;;;;;;;;5,25;66,61
07/11/2011;19,04;não;24,78;não;30,51;não;0,0;não;7;8;30,62;não;77,3;não;4,48;;;;;;;;;2,95;64,49
06/11/2011;18,45;não;24,48;não;30,5;não;0,0;não;6;7;36,93;não;70,3;não;4,56;;;;;;;;;3,15;67,44
05/11/2011;14,8;não;23,84;não;32,88;não;0,0;não;5;6;24,51;não;82,1;não;5,52;;;;;;;;;4,0;70,59
04/11/2011;14,21;não;22,44;não;30,66;não;0,0;não;4;5;29,75;não;77,3;não;4,99;;;;;;;;;3,82;74,59
03/11/2011;13,39;não;21,04;não;28,69;não;0,0;não;3;4;28,19;não;73,2;não;4,48;;;;;;;;;3,59;78,41
02/11/2011;13,15;não;19,31;não;25,46;não;0,0;não;2;3;30,11;não;73,9;não;3,14;;;;;;;;;2,62;82,0
01/11/2011;12,94;não;18,48;não;24,01;não;0,0;não;1;2;35,02;não;76,0;não;2,63;;;;;;;;;2,25;84,62
31/10/2011;15,23;não;19,21;não;23,18;não;1,52;não;0;1;48,9;não;81,7;não;2,12;;;;;;;;;2,05;86,87
30/10/2011;18,53;não;22,75;não;26,97;não;25,4;não;0;0;52,19;não;86,4;não;3,01;;;;;;;;;3,01;87,4
29/10/2011;19,74;não;27,61;não;35,47;não;0,0;não;3;3;24,2;não;69,03;não;5,72;;;;;;;;;3,83;65,01
28/10/2011;19,74;não;26,51;não;33,27;não;0,0;não;2;2;33,05;não;77,1;não;5,21;;;;;;;;;3,68;68,84
27/10/2011;19,12;não;25,99;não;32,86;não;0,25;não;1;1;27,28;não;84,2;não;5,15;;;;;;;;;3,89;72,52
26/10/2011;18,02;não;23,32;não;28,61;não;15,49;não;0;0;49,64;não;89,6;não;3,7;;;;;;;;;3,7;76,16
25/10/2011;19,04;não;25,84;não;32,63;não;0,0;não;8;9;34,57;não;70,3;não;5,09;;;;;;;;;3,36;64,37
24/10/2011;18,03;não;25,07;não;32,11;não;0,0;não;7;8;32,72;não;80,1;não;5,04;;;;;;;;;3,5;67,73
23/10/2011;16,41;não;23,72;não;31,03;não;0,0;não;6;7;34,01;não;75,0;não;4,88;;;;;;;;;3,56;71,23
22/10/2011;15,02;não;21,98;não;28,94;não;0,0;não;5;6;32,77;não;73,8;não;4,26;;;;;;;;;3,25;74,79
21/10/2011;14,49;não;21,51;não;28,53;não;0,0;não;4;5;25,36;não;74,8;não;4,14;;;;;;;;;3,3;78,04
20/10/2011;15,33;não;20,76;não;26,19;não;0,0;não;3;4;39,36;não;74,3;não;3,07;;;;;;;;;2,54;81,34
19/10/2011;14,14;não;21,17;não;28,19;não;0,0;não;2;3;33,54;não;75,1;não;4,03;;;;;;;;;3,45;83,88
18/10/2011;16,28;não;21,6;não;26,92;não;0,25;não;1;2;35,1;não;75,8;não;3,21;;;;;;;;;2,87;87,33
17/10/2011;17,98;não;21,08;não;24,17;não;2,54;não;0;1;54,19;não;83,9;não;2,09;;;;;;;;;2,09;89,95
16/10/2011;18,89;não;22,44;não;25,99;não;40,39;não;0;0;66,1;não;83,4;não;2,56;;;;;;;;;2,56;89,5
15/10/2011;20,11;não;22,26;não;24,4;não;31,5;não;0;0;73,1;não;83,2;não;1,94;;;;;;;;;1,94;51,67
14/10/2011;19,79;não;21,81;não;23,83;não;6,6;não;0;1;71,5;não;82,1;não;1,81;;;;;;;;;1,81;22,11
13/10/2011;19,55;não;23,67;não;27,79;não;14,48;não;0;0;56,39;não;82,5;não;3,1;;;;;;;;;3,1;17,32
12/10/2011;19,81;não;26,95;não;34,09;não;0,51;não;1;41;29,43;não;78,6;não;5,41;;;;;;;;;0,81;5,94
11/10/2011;20,06;não;26,31;não;32,55;não;3,81;não;0;40;38,3;não;78,1;não;4,97;;;;;;;;;3,88;6,24
10/10/2011;18,89;não;24,62;não;30,35;não;5,33;não;0;39;40,68;não;77,5;não;4,21;;;;;;;;;4,21;6,31
09/10/2011;21,17;não;25,98;não;30,78;não;0,0;não;3;38;35,28;não;68,98;não;4,06;;;;;;;;;0,22;5,19
08/10/2011;19,04;não;27,1;não;35,16;não;0,0;não;2;37;24,04;não;66,54;não;5,7;;;;;;;;;0,32;5,41
07/10/2011;19,82;não;27,92;não;36,02;não;0,0;não;1;36;15,17;não;67,17;não;5,81;;;;;;;;;0,34;5,73
06/10/2011;18,57;não;26,05;não;33,52;não;1,02;não;0;35;25,52;não;75,8;não;5,37;;;;;;;;;1,29;6,07
05/10/2011;16,96;não;24,73;não;32,49;não;0,0;não;2;34;30,6;não;70,5;não;5,25;;;;;;;;;0,34;6,34
04/10/2011;16,73;não;23,27;não;29,8;não;0,25;não;1;33;30,54;não;75,4;não;4,24;;;;;;;;;0,52;6,68
03/10/2011;16,22;não;23,26;não;30,3;não;4,57;não;0;32;30,43;não;86,1;não;4,67;;;;;;;;;4,58;6,95
02/10/2011;19,88;não;25,42;não;30,95;não;0,0;não;31;31;34,07;não;66,77;não;4,27;;;;;;;;;0,3;6,96
01/10/2011;19,17;não;28,03;não;36,89;não;0,0;não;30;30;17,45;não;61,74;não;5,99;;;;;;;;;0,45;7,26
30/09/2011;16,25;não;26,53;não;36,81;não;0,0;não;29;29;12,35;não;70,8;não;6,1;;;;;;;;;0,49;7,71
29/09/2011;15,42;não;25,29;não;35,15;não;0,0;não;28;28;16,23;não;78,0;não;5,91;;;;;;;;;0,49;8,2
28/09/2011;16,02;não;24,32;não;32,62;não;0,0;não;27;27;23,28;não;69,38;não;5,36;;;;;;;;;0,48;8,69
27/09/2011;14,41;não;23,18;não;31,95;não;0,0;não;26;26;28,65;não;72,7;não;5,33;;;;;;;;;0,51;9,17
26/09/2011;13,94;não;22,89;não;31,83;não;0,0;não;25;25;24,18;não;70,2;não;5,33;;;;;;;;;0,52;9,68
25/09/2011;14,57;não;20,59;não;26,6;não;0,0;não;24;24;32,6;não;77,4;não;3,16;;;;;;;;;0,33;10,2
24/09/2011;18,41;não;22,19;não;25,97;não;0,0;não;23;23;42,6;não;76,9;não;2,49;;;;;;;;;0,27;10,53
23/09/2011;17,51;não;26,81;não;36,1;não;0,0;não;22;22;15,28;não;71,6;não;5,95;;;;;;;;;0,66;10,8
22/09/2011;16,64;não;25,0;não;33,35;não;0,25;não;21;21;25,37;não;77,1;não;5,48;;;;;;;;;0,87;11,46
21/09/2011;16,89;não;23,85;não;30,81;não;0,0;não;20;20;22,04;não;58,62;não;4,76;;;;;;;;;0,58;12,08
20/09/2011;13,87;não;22,9;não;31,93;não;0,0;não;19;19;19,04;não;63,24;não;5,37;;;;;;;;;0,7;12,66
19/09/2011;14,56;não;22,96;não;31,36;não;0,0;não;18;18;17,75;não;68,18;não;5,16;;;;;;;;;0,71;13,36
18/09/2011;12,0;sim;20,5;sim;29,0;sim;0,0;sim;17;17;22,11;não;;não;4,71;;;;;;;;;0,68;14,07
17/09/2011;14,0;sim;20,5;sim;27,0;sim;0,0;não;16;16;;não;71,8;não;3,32;;;;;;;;;0,5;14,75
16/09/2011;16,34;não;22,48;não;28,61;não;0,0;não;15;15;33,54;não;72,9;não;3,64;;;;;;;;;0,56;15,25
15/09/2011;17,04;não;23,5;não;29,95;não;0,0;não;14;14;36,06;não;67,84;não;4,09;;;;;;;;;0,66;15,81
14/09/2011;17,16;não;21,67;não;26,17;não;0,0;não;13;13;44,36;não;68,26;não;2,64;;;;;;;;;0,44;16,47
13/09/2011;15,42;não;24,07;não;32,71;não;0,25;não;12;12;28,17;não;74,9;não;5,43;;;;;;;;;1,15;16,91
12/09/2011;15,1;não;22,64;não;30,17;não;0,0;não;11;11;28,86;não;76,6;não;4,75;;;;;;;;;0,87;17,81
11/09/2011;17,71;não;22,62;não;27,53;não;0,0;não;10;10;37,28;não;76,4;não;3,02;;;;;;;;;0,57;18,68
10/09/2011;16,96;não;23,81;não;30,66;não;0,0;não;9;9;31,33;não;62,95;não;4,71;;;;;;;;;0,93;19,25
09/09/2011;16,22;não;24,56;não;32,9;não;0,0;não;8;8;22,12;não;69,71;não;5,41;;;;;;;;;1,12;20,18
08/09/2011;15,63;não;25,21;não;34,78;não;0,0;não;7;7;11,92;não;72,6;não;5,84;;;;;;;;;1,28;21,3
07/09/2011;16,33;não;24,26;não;32,18;não;0,0;não;6;6;20,82;não;74,9;não;5,22;;;;;;;;;1,21;22,58
06/09/2011;12,69;não;22,96;não;33,22;não;0,0;não;5;5;15,22;não;67,24;não;5,73;;;;;;;;;1,41;23,79
05/09/2011;11,51;não;22,88;não;34,24;não;0,0;não;4;4;10,0;não;63,44;não;5,97;;;;;;;;;1,55;25,2
04/09/2011;10,74;não;21,84;não;32,94;não;0,0;não;3;3;10,0;não;68,29;não;5,8;;;;;;;;;1,59;26,75
03/09/2011;9,73;não;19,92;não;30,11;não;0,0;não;2;2;14,23;não;72,7;não;5,25;;;;;;;;;1,53;28,34
02/09/2011;9,49;não;15,99;não;22,48;não;0,0;não;1;1;32,77;não;73,7;não;2,22;;;;;;;;;0,67;29,87
01/09/2011;11,04;não;17,45;não;23,85;não;13,46;não;0;0;33,83;não;81,7;não;2,48;;;;;;;;;2,48;30,54
31/08/2011;18,38;não;19,64;não;20,9;não;0,0;não;8;10;62,35;não;73,2;não;1,12;;;;;;;;;0,22;19,56
30/08/2011;18,06;não;26,79;não;35,51;não;0,0;não;7;9;18,96;não;62,84;não;5,83;;;;;;;;;1,19;19,78
29/08/2011;17,75;não;26,3;não;34,85;não;0,0;não;6;8;18,94;não;62,49;não;5,72;;;;;;;;;1,23;20,97
28/08/2011;17,18;não;25,26;não;33,34;não;0,0;não;5;7;22,53;não;74,6;não;5,44;;;;;;;;;1,24;22,2
27/08/2011;16,95;não;24,34;não;31,72;não;0,0;não;4;6;20,32;não;78,0;não;5,03;;;;;;;;;1,21;23,44
26/08/2011;17,65;não;24,04;não;30,43;não;0,0;não;3;5;33,28;não;78,0;não;4,55;;;;;;;;;1,15;24,65
25/08/2011;17,04;não;23,19;não;29,33;não;0,0;não;2;4;39,3;não;78,5;não;3,66;;;;;;;;;0,96;25,8
24/08/2011;15,12;não;22,38;não;29,64;não;0,0;não;1;3;35,73;não;79,7;não;4,57;;;;;;;;;1,25;26,76
23/08/2011;13,94;não;19,71;não;25,48;não;2,03;não;0;2;48,83;não;79,5;não;2,64;;;;;;;;;2,2;28,01
22/08/2011;13,39;não;17,78;não;22,16;não;0,0;não;1;1;49,94;não;70,2;não;1,74;;;;;;;;;0,5;28,18
21/08/2011;13,23;não;15,12;não;17,0;não;21,59;não;0;0;56,55;não;81,7;não;0,73;;;;;;;;;0,73;28,68
20/08/2011;19,0;não;21,6;não;24,2;não;0,0;não;16;71;63,8;não;67,0;não;1,77;;;;;;;;;0,14;7,82
19/08/2011;15,85;não;24,28;não;32,71;não;0,0;não;15;70;10,0;não;77,9;não;5,39;;;;;;;;;0,44;7,96
18/08/2011;14,14;não;23,49;não;32,84;não;0,0;não;14;69;22,3;não;73,6;não;5,56;;;;;;;;;0,49;8,4
17/08/2011;13,73;não;23,13;não;32,52;não;0,0;não;13;68;22,0;não;73,6;não;5,52;;;;;;;;;0,5;8,89
16/08/2011;14,96;não;23,19;não;31,41;não;0,0;não;12;67;18,63;não;79,8;não;5,13;;;;;;;;;0,49;9,39
15/08/2011;14,41;não;23,5;não;32,59;não;0,0;não;11;66;27,92;não;78,5;não;5,48;;;;;;;;;0,56;9,88
14/08/2011;13,19;não;22,2;não;31,21;não;0,0;não;10;65;38,09;não;79,5;não;5,24;;;;;;;;;0,56;10,44
13/08/2011;12,71;não;22,67;não;32,62;não;0,0;não;9;64;22,91;não;85,5;não;5,61;;;;;;;;;0,64;11,0
12/08/2011;12,44;não;21,52;não;30,59;não;0,0;não;8;63;30,99;não;86,2;não;5,14;;;;;;;;;0,61;11,64
11/08/2011;15,48;não;22,18;não;28,87;não;0,0;não;7;62;36,87;não;83,5;não;3,58;;;;;;;;;0,45;12,25
10/08/2011;15,47;não;20,63;não;25,79;não;0,0;não;6;61;48,14;não;83,8;não;2,51;;;;;;;;;0,32;12,7
09/08/2011;16,49;não;22,32;não;28,15;não;0,0;não;5;60;47,96;não;84,9;não;3,18;;;;;;;;;0,42;13,02
08/08/2011;15,03;não;24,03;não;33,03;não;0,0;não;4;59;33,87;não;87,6;não;5,53;;;;;;;;;0,76;13,44
07/08/2011;12,19;não;22,9;não;33,61;não;0,0;não;3;58;32,09;não;86,6;não;5,84;;;;;;;;;0,86;14,2
06/08/2011;7,71;não;19,75;não;31,78;não;0,0;não;2;57;38,13;não;80,9;não;5,78;;;;;;;;;0,89;15,06
05/08/2011;5,86;não;16,65;não;27,43;não;0,0;não;1;56;19,25;não;97,1;não;4,86;;;;;;;;;0,8;15,95
04/08/2011;5,43;não;11,77;não;18,1;não;2,79;não;0;55;35,27;não;94,8;não;1,36;;;;;;;;;1,36;16,75
03/08/2011;14,17;não;16,73;não;19,28;não;1,27;não;0;54;35,98;não;87,4;não;1,02;;;;;;;;;1,02;15,32
02/08/2011;17,24;não;19,67;não;22,09;não;0,51;não;2;53;61,2;não;88,9;não;1,36;;;;;;;;;0,64;15,07
01/08/2011;17,73;não;22,8;não;27,86;não;0,0;não;1;52;42,66;não;84,1;não;2,89;;;;;;;;;0,44;15,2
31/07/2011;17,09;não;22,66;não;28,22;não;2,29;não;0;51;45,45;não;88,8;não;3,08;;;;;;;;;2,42;15,64
30/07/2011;14,01;não;21,2;não;28,38;não;0,0;não;4;50;42,09;não;85,4;não;3,5;;;;;;;;;0,56;15,77
29/07/2011;13,94;não;22,0;não;30,06;não;0,0;não;3;49;31,2;não;85,3;não;4,84;;;;;;;;;0,81;16,33
28/07/2011;12,71;não;20,64;não;28,56;não;0,0;não;2;48;33,41;não;88,0;não;3,73;;;;;;;;;0,65;17,14
27/07/2011;12,67;não;20,29;não;27,91;não;0,0;não;1;47;37,23;não;88,4;não;3,48;;;;;;;;;0,63;17,79
26/07/2011;13,64;não;20,5;não;27,36;não;4,57;não;0;46;40,26;não;85,0;não;3,15;;;;;;;;;3,15;18,42
25/07/2011;13,38;não;20,5;não;27,61;não;0,0;não;28;45;42,59;não;85,3;não;3,27;;;;;;;;;0,56;17,0
24/07/2011;15,25;não;20,29;não;25,32;não;0,0;não;27;44;49,72;não;80,4;não;2,32;;;;;;;;;0,41;17,56
23/07/2011;15,63;não;20,02;não;24,41;não;0,0;não;26;43;52,99;não;81,0;não;2,02;;;;;;;;;0,37;17,97
22/07/2011;15,89;não;19,76;não;23,62;não;0,0;não;25;42;65,17;não;86,7;não;1,79;;;;;;;;;0,33;18,34
21/07/2011;15,81;não;22,74;não;29,67;não;0,0;não;24;41;38,69;não;86,1;não;3,72;;;;;;;;;0,71;18,67
20/07/2011;15,4;não;23,31;não;31,21;não;0,0;não;23;40;40,48;não;84,1;não;5,04;;;;;;;;;1,0;19,38
19/07/2011;14,65;não;21,94;não;29,23;não;0,0;não;22;39;40,8;não;86,7;não;3,69;;;;;;;;;0,77;20,38
18/07/2011;12,65;não;19,7;não;26,75;não;0,0;não;21;38;47,23;não;85,5;não;3,02;;;;;;;;;0,64;21,15
17/07/2011;10,73;não;20,81;não;30,88;não;0,0;não;20;37;32,83;não;88,4;não;5,36;;;;;;;;;1,2;21,79
16/07/2011;10,65;não;20,17;não;29,68;não;0,0;não;19;36;29,41;não;91,1;não;5,05;;;;;;;;;1,2;22,99
15/07/2011;13,78;não;21,63;não;29,48;não;0,0;não;18;35;30,04;não;89,1;não;4,67;;;;;;;;;1,15;24,19
14/07/2011;12,4;não;20,86;não;29,32;não;0,0;não;17;34;37,42;não;90,2;não;4,77;;;;;;;;;1,24;25,34
13/07/2011;12,4;não;20,67;não;28,93;não;0,0;não;16;33;36,91;não;89,9;não;4,64;;;;;;;;;1,26;26,58
12/07/2011;12,64;não;20,95;não;29,25;não;0,0;não;15;32;37,52;não;88,5;não;4,72;;;;;;;;;1,35;27,84
11/07/2011;9,45;não;19,74;não;30,03;não;0,0;não;14;31;39,3;não;86,5;não;5,26;;;;;;;;;1,57;29,19
10/07/2011;7,2;não;18,17;não;29,14;não;0,0;não;13;30;31,81;não;88,0;não;5,22;;;;;;;;;1,65;30,76
09/07/2011;7,12;não;16,43;não;25,74;não;0,0;não;12;29;30,63;não;92,5;não;3,28;;;;;;;;;1,08;32,41
08/07/2011;9,5;não;16,01;não;22,52;não;0,0;não;11;28;30,72;não;94,8;não;2,03;;;;;;;;;0,69;33,49
07/07/2011;11,79;não;17,0;não;22,21;não;0,0;não;10;27;52,75;não;90,5;não;1,75;;;;;;;;;0,6;34,18
06/07/2011;11,55;não;17,04;não;22,52;não;0,0;não;9;26;52,46;não;93,6;não;1,85;;;;;;;;;0,65;34,78
05/07/2011;12,37;não;17,17;não;21,97;não;0,0;não;8;25;55,33;não;89,2;não;1,64;;;;;;;;;0,59;35,43
04/07/2011;14,93;não;17,14;não;19,35;não;0,0;não;7;24;61,02;não;87,5;não;0,95;;;;;;;;;0,34;36,02
03/07/2011;15,66;não;21,86;não;28,05;não;0,0;não;6;23;49,27;não;91,2;não;3,08;;;;;;;;;1,14;36,36
02/07/2011;14,41;não;20,88;não;27,35;não;0,0;não;5;22;49,87;não;91,1;não;2,98;;;;;;;;;1,14;37,5
01/07/2011;13,65;não;21,88;não;30,11;não;0,0;não;4;21;38,93;não;90,8;não;4,88;;;;;;;;;1,93;38,64
30/06/2011;6,43;não;17,64;não;28,84;não;0,0;não;3;20;44,29;não;91,1;não;5,21;;;;;;;;;2,17;40,57
29/06/2011;5,01;não;15,91;não;26,81;não;0,25;não;2;19;25,94;não;96,3;não;4,75;;;;;;;;;2,21;42,74
28/06/2011;5,06;não;13,05;não;21,04;não;0,0;não;1;18;28,68;não;97,4;não;2,01;;;;;;;;;0,91;44,7
27/06/2011;12,44;não;15,22;não;18,0;não;2,29;não;0;17;50,97;não;94,9;não;0,86;;;;;;;;;0,86;45,61
26/06/2011;14,17;não;19,25;não;24,33;não;0,0;não;16;16;61,66;não;94,3;não;2,08;;;;;;;;;0,93;44,18
25/06/2011;13,31;não;20,73;não;28,15;não;0,0;não;15;15;45,79;não;94,1;não;3,38;;;;;;;;;1,55;45,11
24/06/2011;13,47;não;21,08;não;28,68;não;0,0;não;14;14;43,32;não;90,3;não;3,56;;;;;;;;;1,69;46,66
23/06/2011;14,86;não;21,74;não;28,62;não;0,0;não;13;13;43,32;não;90,3;não;3,36;;;;;;;;;1,65;48,35
22/06/2011;12,57;não;19,65;não;26,73;não;0,0;não;12;12;51,97;não;90,6;não;2,97;;;;;;;;;1,51;50,0
